commonName,manufacturerAbbrev,impulseClass,type,diameter,length,totalWeightG,propWeightG,propInfo,avgThrustN,maxThrustN,burnTimeS,totImpulseNs,certOrg,availability,source_url
J607,Gorilla,J,reload,38,370,824,370,White Cloud,607,803.6,1.15,677.9,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/J607WC/
K695,Gorilla,K,reload,54,402,1497,816,Blue Typhoon,695,922.3,2.11,1463,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/K695BT/
K828,Gorilla,K,reload,54,491,1836,870,Blue Typhoon,828,1301,2.16,1786,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/K828BT/
K235,Gorilla,K,reload,75,728,2770,1180,White Cloud,235,428.2,9.1,2074,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/K235WC/
M745,Gorilla,M,reload,75,787,5620,2950,White Cloud,745,1424,7.75,5368,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/M745WC/
M1085,Gorilla,M,reload,75,1039,7058,3810,White Cloud,1085,2267,7,6958,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/M1085WC/
M2925,Gorilla,M,reload,75,1039,7058,3810,White Cloud,2925,4532,2.71,7898,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/M2925WC/
M1565,Gorilla,M,reload,98,870,9801,4992,Black Lightning,1565,2219,5.11,7533,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/M1565BL/
N2717,Gorilla,N,reload,98,870,10140,5328,White Cloud,2717,4200,4.1,10810,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/N2717WC/
N1720,Gorilla,N,reload,98,1213,15420,7380,White Cloud,1720,3613,8.3,14240,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/N1720WC/
O2645,Gorilla,O,reload,152,1203,33340,15150,Black Lightning,2645,3920,9.18,24330,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/O2645BL/
O4925,Gorilla,O,reload,152,1203,33880,17420,White Cloud,4925,6827,6.71,33010,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/O4925WC/
J535,Gorilla,J,reload,54,326,1225,635,Blue Typhoon,535,662.4,2.07,1114,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/J535BT/
M1350,AeroTech,M,SU,75,622,4808,2690,White Lightning,1357,1765,3.817,5178,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M1350W/
H550,AeroTech,H,SU,38,206,316,176,Super Thunder,552,640,0.56,312,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/HP-H550ST/
J300,Loki,J,reload,54,327,1315,620,Loki Red,297,401,4.1,1208,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J300LR/
K527,Loki,K,reload,54,492,1973,1015,Loki Red,526,754,3.9,1983,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/K527LR/
M1650,Loki,M,reload,76,784,5630,3230,Cocktail,1648,3719,4,6535,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/M1650LC/
M3464,Loki,M,reload,76,1038,7597,4464,Loki Blue,3464,4328,2.7,9395,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/M3464LB/
L1112,Gorilla,L,reload,75,498,3628,1800,Blue Typhoon,1127,1297,3.29,3709,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/L1112BT/
M1952,Gorilla,M,reload,75,785,5443,2970,Blue Typhoon,1952,2692,3.09,6032,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/M1952BT/
J1026,Loki,J,reload,38,625.5,1172,616,Cocktail,1026,1212,1.2,1267,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J1026CT/
K1127,Loki,K,reload,38,625.5,1172,624,Loki Blue,1029,1428,1.24,1285,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/K1127-LB/
L840,Loki,L,reload,76,498,3748,2074,Cocktail,834,1170,4.6,3889,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/L840CT/
M1969,Loki,M,reload,76,1038,7189,4266,Spitfire,1966,2447,3.7,7296,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/M1969SF/
L1040,Loki,L,reload,54,736,2962,1684,Loki Red,1036,1422,3.57,3707,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/L1040LR/
L2050,Loki,L,reload,54,1114,4056,2388,Loki White,2052,3331,2.34,4802,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/L2050LW/
J250,AeroTech,J,SU,54,218.2,708,363,White Lightning,260,338,2.7,704,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J250W/
H100,AeroTech,H,SU,38,153.1,261,121,White Lightning,97.7,137.8,2.32,226.8,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H100W_DMS/
L1090,AeroTech,L,reload,54,625.8,2432,1400,White Lightning,1090,1487,2.45,2671,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/L1090W/
H130,AeroTech,H,reload,38,152,237,120,White Lightning,130,260,1.65,210,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H130W/
I180,AeroTech,I,reload,38,191,385,180,White Lightning,180,362,1.8,326,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I180W/
L2500,AeroTech,L,reload,98,443,4989,2313,Super Thunder,2504,2830,1.86,4668,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/L2500ST/
M4500,AeroTech,M,reload,98,597,6622,3425,Super Thunder,4533,5549,1.6,7301,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M4500ST/
K627,Loki,K,reload,38,625.5,1236,688,Loki Red,627,987,2.42,1519,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/K627LR/
H125,Loki,H,reload,38,177.8,342,122,Cocktail,124,206,1.94,240,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/H125-CT/
I377,Loki,I,reload,38,292.1,560,250,Cocktail,377,659,1.38,522,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/I377-CT/
G66,Loki,G,reload,38,122.2,250,72,,69,115,1.94,134,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/G66-LR/
G70,Loki,G,reload,38,122.2,242,64,Cocktail,70,101,1.7,119,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/G70-CT/
G94,Loki,G,reload,38,122,240,62,Ice Blue,94,131,1.29,121,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/HP-G94-IB/
M1378,Loki,M,reload,54,1108,4331,2600,Loki Red,1378,2270,3.88,5363,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/M1378LR/
M6000,AeroTech,M,reload,98,808,8030,3868,Super Thunder,5959,6789,1.38,8247,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M6000ST/
H219,AeroTech,H,SU,38,155,261,109,Blue Thunder,222,279,1.05,233,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H219T/
J450,AeroTech,J,SU,54,359,1223,510,Dark Matter,465,558,2.27,1055,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J450DM/
K400,AeroTech,K,SU,54,359,1194,493,Classic,409,546,3.2,1304,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K400C/
K850,AeroTech,K,SU,54,635,2041,1224,Dark Matter,922,1094,2,1869,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K850DM/
K990,AeroTech,K,reload,54,598,2109,1224,Dark Matter,931,1075,2.04,1867,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K990DM/
K2050,AeroTech,K,reload,54,383,1292,674,Super Thunder,1874,2086,0.73,1384,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K2050ST/
M1340,AeroTech,M,SU,98,557,6998,4036,White Lightning,1340,1865,5.5,7369,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M1340W/
H283,AeroTech,H,SU,38,155,247,97,Super Thunder,283,327,0.7,201,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H283ST-15A/
H550,AeroTech,H,reload,38,213,323,145,Super Thunder,550,667,0.57,320,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H550ST/
L875,AeroTech,L,SU,75,638,4577,2472,Dark Matter,875,1355,4.44,3887,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/L875DM/
J435,AeroTech,J,SU,38,365.9,616.4,352,Super White Lightning,441.6,712.9,1.64,742.8,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J435WS/
J520,AeroTech,J,reload,38,502,757.4,381,White Lightning,487.4,902.7,1.38,671.3,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J520W/
F67,AeroTech,F,SU,29,83,80.8,30,White Lightning,69,86,0.88,61.1,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/F67W/
A3,Quest,A,SU,18,81,18.2,2.1,Black Max,3.24,8.4,0.77,2.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/A3/
B4,Quest,B,SU,18,81,19.8,3.6,Black Max,4.4,7.5,1.1,4.86,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/B4/
F51,AeroTech,F,reload,24,95,81,26.5,New Blue Thunder,55.89,76.53,0.99,55.11,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/F51NT/
C12,Quest,C,SU,18,78.7,23.7,10.4,Black Max,11.7,17.5,0.84,9.8,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/C12/
D16,Quest,D,SU,18,79.7,25.6,12.5,Black Max,15.6,22.3,0.79,12.4,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/D16/
F62,AeroTech,F,reload,24,95,88.1,32.2,Black Max,56.91,73.1,0.84,47.57,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/F62FJ/
F63,AeroTech,F,reload,24,95,82.2,27.6,Redline,58.06,69.94,0.85,49.5,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/F63R/
G8,AeroTech,G,SU,29,156,157.1,83.4,Super Thunder,6.56,7.85,19.81,130,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/G8ST/
G11,AeroTech,G,SU,29,152.4,153.7,82,Super Thunder,10.2,28.9,13.6,139,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/G11/
G12,AeroTech,G,SU,29,156,150.3,82,Super Thunder,11.31,30.88,12.7,144,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/G12ST/
J326,Loki,J,reload,38,417,766,360,Loki Red,326.2,925.8,2.25,732.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J-326-LR/
J474,Loki,J,reload,38,416.9,755.6,360,Cocktail,474,1243,1.49,709.1,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J474-CT/
G72,AeroTech,G,SU,29,156.4,131.6,62.5,Dark Matter,80.78,105.6,1.3,105,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/G72DM-14A/
H169,AeroTech,H,SU,29,220.7,202.2,112,Super White Lightning,168.8,231.4,1.38,232.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H169WS-13/
K455,AeroTech,K,SU,54,674.9,2286,1456,White Lightning/Warp 9,455.4,1308,5.09,2328,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K455NW-17/
L1256,AeroTech,L,reload,75,560.8,3756,1964,Super White Lightning,1257,1509,3.01,3785,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/L1256WS/
M2050,AeroTech,M,reload,75,699.7,4559,2268,Propellant X,2048,2544,2.7,5493,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M2050X-P/
O5500,AeroTech,O,SU,98,1507,16780,9779,Propellant X,5515,7552,4.03,21380,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/O5500X-PS/
K475,AMW,K,reload,54,403,1493,728.6,White Wolf,474.1,588.3,2.94,1394,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AMW/K475/
G75,AeroTech,G,SU,29,157,133,67,Metalstorm,87.54,110.7,1.31,115.2,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/G75M/
I175,AeroTech,I,SU,38,214,348,168,Super White Lightning,176.4,260.4,1.89,333,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I175WS/
F52,AeroTech,F,SU,29,111.4,81.4,30,Classic,52.65,64.33,1.26,66.2,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/F52C/
H13,AeroTech,H,SU,29,213.4,203.4,116.4,Super Thunder,13.89,43.51,15.22,211.2,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H13ST/
A6,Klima,A,SU,18,70,14.5,3.5,composite,6,10.5,0.6,2.5,Uncertified,regular,http://www.thrustcurve.org/motors/Klima/A6/
B2,Klima,B,SU,18,70,,,composite,2,,2.5,5,Uncertified,regular,http://www.thrustcurve.org/motors/Klima/B2/
C2,Klima,C,SU,18,70,22.4,11.3,composite,2,5,5,9.8,Uncertified,regular,http://www.thrustcurve.org/motors/Klima/C2/
C6,Klima,C,SU,18,70,20.5,9.6,composite,6,15,1.6,10,Uncertified,regular,http://www.thrustcurve.org/motors/Klima/C6/
D9,Klima,D,SU,18,70,27.1,16.1,composite,9,25,2.1,20,Uncertified,regular,http://www.thrustcurve.org/motors/Klima/D9/
K76,AeroTech,K,SU,54,368,1278,840,White Lightning/Warp 9,66.76,299.7,20.22,1350,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K76WN-P/
C18,Quest,C,SU,18,81,20.9,5.6,Fast White Lightning,19.1,23.6,0.52,9.83,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/C18W/
D20,Quest,D,SU,18,81,24.1,8.7,Fast White Lightning,18.25,24.34,0.76,13.83,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/D20W/
G42,AeroTech,G,SU,24,144,95,48.8,,42,58.63,2.56,89.16,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/AeroTech/G42/
B4,Klima,B,SU,18,70,16.3,5.4,composite,4,8,1.2,5,Uncertified,regular,http://www.thrustcurve.org/motors/Klima/B4/
D3,Klima,D,SU,18,70,27.9,17,composite,3,9.01,5.5,17.4,Uncertified,regular,http://www.thrustcurve.org/motors/Klima/D3/
D22,AeroTech,D,SU,24,86.7,37.5,12,White Lightning,21.66,27.58,0.89,19.33,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/D22W/
E26,AeroTech,E,SU,24,87.7,44,18.3,White Lightning,23.5,27.89,1.18,27.85,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/E26W/
L1940,AeroTech,L,reload,75,560,3856,1825,Propellant X,1939,2319,2.23,4329,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/L1940X/
B6,Quest,B,SU,18,79.2,19.3,2.8,White Lightning,4.22,9.13,1.17,4.87,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/B6W/
I40,AeroTech,I,SU,38,203,359.9,197,Warp 9,37.73,101.7,9.95,374.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/I40N-P/
J615,AeroTech,J,reload,54,240.4,801.7,370.5,Super Thunder,615.1,933.9,1.2,745.5,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J615ST-20A/
N1975,AeroTech,N,SU,98,1110,12210,7676,White Lightning,1971,2903,7.04,13890,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/N1975W-PS/
L2350,Estes,L,SU,152,210,5550,1680,,2129,2585,1.82,3886,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/Estes/L2350/
K750,AeroTech,K,reload,75,267,1948,595,Super Thunder,746.6,835.7,1.74,1299,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K750ST/
E35,Quest,E,SU,24,113,55,25.4,White Lightning,33.81,43.96,1.08,39.38,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/E35W/
F41,Quest,F,SU,24,113,56.9,27.1,White Lightning,42.19,54.16,1.12,47.65,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/F41W/
K1800,AeroTech,K,reload,75,402,2772,1113,Super Thunder,1777,2082,1.37,2444,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K1800ST-P/
E24,AeroTech,E,SU,29,110,70.7,18.4,Classic,22.35,33,1.64,36.32,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/E24C/
F67,AeroTech,F,SU,29,112,85.7,36.8,Classic,55.22,72.79,1.41,77.46,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/F67C/
K62,AeroTech,K,SU,54,274,1277,831,Warp 9,62.54,258.7,23.1,1439,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K62N/
J1265,AeroTech,J,SU,54,397,1095,507,Super Thunder,1261,1745,0.85,1073,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J1265T/
M2225,AeroTech,M,reload,75,692,4695,2331,Super White Lightning,2239,2418,2.32,5205,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M2225WS/
N4000,AeroTech,N,reload,98,1433,16380,9800,White Lightning,3906,5398,4.65,18180,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/N4000W-PS/
H14,AeroTech,H,SU,29,240,230,134,Super Thunder,13.21,42.13,18.26,240.1,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H14ST/
F23,AeroTech,F,SU,29,83,83,30,Black Max,18.58,29.8,2.21,41.2,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/F23FJ/
O6000,AeroTech,O,SU,152,1120,31520,22000,White Lightning,5853,9564,6.77,39620,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/O6000W/
N5500,Loki,N,reload,98,1383,14860,9182,Loki White,5344,6678,3.58,19140,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/N5500LW/
J670,Loki,J,reload,54,330,1204,578,Loki Blue,669.9,824.1,1.89,1270,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J670LB/
I426,Loki,I,reload,38,306.8,553.1,234,Loki Blue,425.7,718.3,1.19,505,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/I426LB/
L2775,AeroTech,L,reload,75,558.2,3479,1418,Super Thunder,2774,3096,1.14,3150,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/L2775ST-PS/
N2700,AeroTech,N,reload,75,1233,9058,5275,White Lightning,2693,5554,3.8,10640,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/N2700W-PS/
B14,Quest,B,SU,18,79,16.1,2.3,Blue Thunder,13,17.65,0.38,4.97,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Quest/B14T/
D20,TSP,D,SU,24,70,45.5,14.8,composite,20,,1,20,Uncertified,regular,http://www.thrustcurve.org/motors/TSP/D20/
E20,TSP,E,SU,24,95,64,27.6,composite,20,,2,36,Uncertified,regular,http://www.thrustcurve.org/motors/TSP/E20/
F35,TSP,F,SU,29,95,91.5,42.3,composite,35,,2,65,Uncertified,regular,http://www.thrustcurve.org/motors/TSP/F35/
E12,TSP,E,SU,24,95,64,27.6,composite,12,,3.3,39,Uncertified,regular,http://www.thrustcurve.org/motors/TSP/E12/
D12,TSP,D,SU,24,70,45.5,14.8,composite,12,,1.4,19,Uncertified,regular,http://www.thrustcurve.org/motors/TSP/D12/
F115,AeroTech,F,SU,29,123,92.5,38.5,Slo Nine,114.2,146.7,0.69,79.15,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/F115SN-12A/
G73,AeroTech,G,SU,29,153,127,62,Classic,69.32,89.9,1.85,128.6,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/G73C/
J550,AeroTech,J,reload,54,231,828,371,Super Thunder,557,649,1.31,732,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J550ST-14/
N3120,AeroTech,N,SU,75,1156,8200,4546,Propellant X,3121,4084,3.31,10330,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/N3120X-PS/
